Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
1744 Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam:input:9 -0.008653 0.059088 657573.165504 1.548781 inf (0.000;0.007),(0.000;0.006)
1744 Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam:output:0 -0.002466 0.145513 208312.073941 1.415286 inf (0.000;0.042),(0.000;0.042)
1744 Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1744 Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/dconv2/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1745 trans_TransData_2368 * trans_TransData_2368:input:0 -0.216135 0.021610 323.802648 1.797633 inf (0.000;0.004),(0.000;0.003)
1745 trans_TransData_2368 * trans_TransData_2368:output:0 NaN NaN NaN NaN NaN NaN
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:0 -0.000709 0.144230 229878.489234 1.414993 inf (0.000;0.042),(0.000;0.042)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:1 NaN 0.004520 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:2 NaN 0.000002 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:input:9 -0.001351 0.054318 547168.684593 1.802112 inf (0.000;0.007),(0.000;0.004)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:output:0 -0.000607 0.144173 198284.364005 1.414675 inf (0.000;0.042),(0.000;0.042)
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1746 Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/dconv3/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1747 trans_TransData_2379 * trans_TransData_2379:input:0 0.174781 0.032476 401.773437 2.655303 inf (0.000;0.009),(0.000;0.003)
1747 trans_TransData_2379 * trans_TransData_2379:output:0 NaN NaN NaN NaN NaN NaN
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:0 0.003946 0.145000 215686.073632 1.409227 inf (0.000;0.042),(0.000;0.042)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:1 NaN 0.004667 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:2 NaN 0.000002 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:input:9 -0.002103 0.047400 663405.144621 1.741630 inf (0.000;0.007),(0.000;0.005)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:output:0 0.003872 0.144801 178065.905677 1.409078 inf (0.000;0.042),(0.000;0.042)
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1748 Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/dconv4/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1749 trans_TransData_2390 * trans_TransData_2390:input:0 -0.053716 0.042377 408.306784 3.677237 inf (0.000;0.014),(0.000;0.004)
1749 trans_TransData_2390 * trans_TransData_2390:output:0 NaN NaN NaN NaN NaN NaN
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:0 -0.005347 0.144571 180542.621597 1.422719 inf (0.000;0.042),(0.000;0.042)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:1 NaN 0.004954 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:2 NaN 0.000002 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:input:9 0.007836 0.058133 343681.991668 1.620496 inf (0.000;0.007),(0.000;0.005)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:output:0 -0.005675 0.145570 235717.028601 1.422679 inf (0.000;0.042),(0.000;0.042)
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1750 Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam Adam/update_KeypointNetwork/dconv5/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1751 trans_TransData_2401 * trans_TransData_2401:input:0 0.053525 0.029798 233.071479 3.023450 inf (0.000;0.008),(0.000;0.003)
1751 trans_TransData_2401 * trans_TransData_2401:output:0 NaN NaN NaN NaN NaN NaN
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:0 0.002886 0.144799 245596.851347 1.410348 inf (0.000;0.042),(0.000;0.042)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:1 NaN 0.003462 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:2 NaN 0.000001 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:input:9 0.039269 0.039706 310086.549160 1.629996 inf (0.000;0.006),(0.000;0.005)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:output:0 0.002764 0.144920 296855.230895 1.410314 inf (0.000;0.042),(0.000;0.042)
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1752 Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam Adam/update_KeypointNetwork/dconv6/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1753 trans_TransData_2412 * trans_TransData_2412:input:0 0.177971 0.000762 28.667911 0.985101 0.469996 (0.000;0.000),(0.000;0.000)
1753 trans_TransData_2412 * trans_TransData_2412:output:0 NaN NaN NaN NaN NaN NaN
1754 trans_TransData_2420 * trans_TransData_2420:input:0 0.049849 0.022720 792.086522 2.163362 inf (0.000;0.006),(0.000;0.003)
1754 trans_TransData_2420 * trans_TransData_2420:output:0 NaN NaN NaN NaN NaN NaN
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:0 0.006372 0.143785 523520.232709 1.410943 inf (0.000;0.042),(0.000;0.042)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:1 NaN 0.003593 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:2 NaN 0.000001 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:input:9 -0.007959 0.043427 480771.814019 1.725711 inf (0.000;0.007),(0.000;0.005)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:output:0 0.006527 0.144785 211724.760009 1.410647 inf (0.000;0.042),(0.000;0.042)
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1755 Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam Adam/update_KeypointNetwork/dconv7/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1756 trans_TransData_2431 * trans_TransData_2431:input:0 0.006853 0.042881 416.536885 2.386732 inf (0.000;0.008),(0.000;0.004)
1756 trans_TransData_2431 * trans_TransData_2431:output:0 NaN NaN NaN NaN NaN NaN
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:0 -0.006080 0.144549 220756.777597 1.414599 inf (0.000;0.042),(0.000;0.042)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:1 NaN 0.004739 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:2 NaN 0.000002 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:input:9 -0.014139 0.048495 323738.466482 1.587337 inf (0.001;0.006),(0.000;0.005)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:output:0 -0.006029 0.144402 347257.944384 1.414518 inf (0.000;0.042),(0.000;0.042)
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1757 Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam Adam/update_KeypointNetwork/dconv8/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1758 trans_TransData_2442 * trans_TransData_2442:input:0 -0.075660 0.025559 402.273704 2.785321 inf (-0.002;0.008),(0.000;0.003)
1758 trans_TransData_2442 * trans_TransData_2442:output:0 NaN NaN NaN NaN NaN NaN
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:0 -0.000852 0.144941 227900.131751 1.413978 inf (0.000;0.042),(0.000;0.042)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:1 NaN 0.005187 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:2 NaN 0.000003 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:input:9 0.048826 0.050563 347468.917691 1.450452 inf (0.000;0.007),(0.000;0.007)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:output:0 -0.000837 0.144277 248107.518905 1.413829 inf (0.000;0.042),(0.000;0.042)
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1759 Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam Adam/update_KeypointNetwork/dconv9/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1760 trans_TransData_2453 * trans_TransData_2453:input:0 -0.142545 0.049208 358.350208 2.520211 inf (-0.003;0.012),(0.000;0.006)
1760 trans_TransData_2453 * trans_TransData_2453:output:0 NaN NaN NaN NaN NaN NaN
