Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
229 KeypointNetwork/OrientationNetwork/Conv/Conv2D KeypointNetwork/OrientationNetwork/Conv/Conv2D KeypointNetwork/OrientationNetwork/Conv/Conv2D:input:1 -0.070683 0.269873 1947.107111 1.470183 inf (0.000;0.028),(0.000;0.028)
229 KeypointNetwork/OrientationNetwork/Conv/Conv2D KeypointNetwork/OrientationNetwork/Conv/Conv2D KeypointNetwork/OrientationNetwork/Conv/Conv2D:output:0 0.000438 6.180380 264587.237322 1.000001 inf (0.000;0.001),(-0.024;0.912)
230 KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
230 KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D:input:1 -0.070683 0.269873 1947.107111 1.470183 inf (0.000;0.028),(0.000;0.028)
230 KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D KeypointNetwork_1/OrientationNetwork/Conv/Conv2D:output:0 -0.000725 6.378926 264003.064115 1.000002 inf (0.000;0.001),(-0.025;0.913)
231 trans_Cast_3838 * trans_Cast_3838:input:0 0.000438 6.180380 264587.237322 1.000001 inf (0.000;0.001),(-0.024;0.912)
231 trans_Cast_3838 * trans_Cast_3838:output:0 NaN NaN NaN NaN NaN NaN
232 trans_Cast_3841 * trans_Cast_3841:input:0 -0.000725 6.378926 264003.064115 1.000002 inf (0.000;0.001),(-0.025;0.913)
232 trans_Cast_3841 * trans_Cast_3841:output:0 NaN NaN NaN NaN NaN NaN
233 mean_4/count mean_4/count NaN NaN NaN NaN NaN NaN NaN
234 KeypointNetwork/OrientationNetwork/Conv/biases KeypointNetwork/OrientationNetwork/Conv/biases NaN NaN NaN NaN NaN NaN NaN
235 KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
235 KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
235 KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd KeypointNetwork/OrientationNetwork/Conv/BiasAdd:output:0 0.000179 6.180386 264594.605457 1.000001 inf (0.000;0.001),(-0.024;0.912)
236 KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd:input:0 NaN NaN NaN NaN NaN NaN
236 KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd:input:1 NaN NaN NaN NaN NaN NaN
236 KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd KeypointNetwork_1/OrientationNetwork/Conv/BiasAdd:output:0 -0.000995 6.378921 264017.385890 1.000003 inf (0.000;0.001),(-0.025;0.913)
237 trans_TransData_3844 * trans_TransData_3844:input:0 0.000179 6.180386 264594.605457 1.000001 inf (0.000;0.001),(-0.024;0.912)
237 trans_TransData_3844 * trans_TransData_3844:output:0 NaN NaN NaN NaN NaN NaN
238 trans_TransData_3845 * trans_TransData_3845:input:0 -0.000995 6.378921 264017.385890 1.000003 inf (0.000;0.001),(-0.025;0.913)
238 trans_TransData_3845 * trans_TransData_3845:output:0 NaN NaN NaN NaN NaN NaN
239 KeypointNetwork/OrientationNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork/OrientationNetwork/transpose KeypointNetwork/OrientationNetwork/transpose:input:0 NaN NaN NaN NaN NaN NaN
239 KeypointNetwork/OrientationNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork/OrientationNetwork/transpose KeypointNetwork/OrientationNetwork/transpose:output:0 0.000179 6.180386 264594.605457 1.000001 inf (0.000;0.001),(-0.024;0.912)
240 KeypointNetwork_1/OrientationNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork_1/OrientationNetwork/transpose KeypointNetwork_1/OrientationNetwork/transpose:input:0 NaN NaN NaN NaN NaN NaN
240 KeypointNetwork_1/OrientationNetwork/transpose KeypointNetwork_1/transpose/perm,KeypointNetwork_1/OrientationNetwork/transpose KeypointNetwork_1/OrientationNetwork/transpose:output:0 -0.000995 6.378921 264017.385890 1.000003 inf (0.000;0.001),(-0.025;0.913)
241 KeypointNetwork/OrientationNetwork/Reshape/shape KeypointNetwork/OrientationNetwork/Reshape/shape NaN NaN NaN NaN NaN NaN NaN
242 KeypointNetwork/OrientationNetwork/Softmax KeypointNetwork/OrientationNetwork/Softmax KeypointNetwork/OrientationNetwork/Softmax:input:0 NaN NaN NaN NaN NaN NaN
242 KeypointNetwork/OrientationNetwork/Softmax KeypointNetwork/OrientationNetwork/Softmax KeypointNetwork/OrientationNetwork/Softmax:output:0 0.602808 0.014358 363219.692757 0.797887 inf (0.000;0.000),(0.000;0.000)
243 KeypointNetwork_1/OrientationNetwork/Softmax KeypointNetwork_1/OrientationNetwork/Softmax KeypointNetwork_1/OrientationNetwork/Softmax:input:0 NaN NaN NaN NaN NaN NaN
243 KeypointNetwork_1/OrientationNetwork/Softmax KeypointNetwork_1/OrientationNetwork/Softmax KeypointNetwork_1/OrientationNetwork/Softmax:output:0 0.585314 0.016358 360029.248684 0.810806 inf (0.000;0.000),(0.000;0.000)
244 KeypointNetwork/OrientationNetwork/Reshape_1/shape KeypointNetwork/OrientationNetwork/Reshape_1/shape NaN NaN NaN NaN NaN NaN NaN
245 AssignAdd/value AssignAdd/value NaN NaN NaN NaN NaN NaN NaN
246 KeypointNetwork/dconv0/weights KeypointNetwork/dconv0/weights NaN NaN NaN NaN NaN NaN NaN
247 mean_5/total mean_5/total NaN NaN NaN NaN NaN NaN NaN
248 mean_7/total mean_7/total NaN NaN NaN NaN NaN NaN NaN
249 KeypointNetwork/dconv0/BatchNorm/beta KeypointNetwork/dconv0/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
250 mean_5/count mean_5/count NaN NaN NaN NaN NaN NaN NaN
251 KeypointNetwork/dconv0/BatchNorm/moving_mean KeypointNetwork/dconv0/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
252 KeypointNetwork/dconv0/BatchNorm/moving_variance KeypointNetwork/dconv0/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
253 mean_7/count mean_7/count NaN NaN NaN NaN NaN NaN NaN
254 eval_step eval_step NaN NaN NaN NaN NaN NaN NaN
255 AssignAdd AssignAdd NaN NaN NaN NaN NaN NaN NaN
256 KeypointNetwork/dconv1/weights KeypointNetwork/dconv1/weights NaN NaN NaN NaN NaN NaN NaN
257 KeypointNetwork/dconv1/BatchNorm/beta KeypointNetwork/dconv1/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
258 KeypointNetwork/dconv1/BatchNorm/moving_mean KeypointNetwork/dconv1/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
259 KeypointNetwork/dconv1/BatchNorm/moving_variance KeypointNetwork/dconv1/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
260 KeypointNetwork_1/add_2/y KeypointNetwork_1/add_2/y NaN NaN NaN NaN NaN NaN NaN
261 KeypointNetwork/dconv2/weights KeypointNetwork/dconv2/weights NaN NaN NaN NaN NaN NaN NaN
262 KeypointNetwork/dconv2/BatchNorm/beta KeypointNetwork/dconv2/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
263 KeypointNetwork/dconv2/BatchNorm/moving_mean KeypointNetwork/dconv2/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
264 KeypointNetwork/dconv2/BatchNorm/moving_variance KeypointNetwork/dconv2/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
265 KeypointNetwork/dconv3/weights KeypointNetwork/dconv3/weights NaN NaN NaN NaN NaN NaN NaN
266 KeypointNetwork/dconv3/BatchNorm/beta KeypointNetwork/dconv3/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
267 KeypointNetwork/dconv3/BatchNorm/moving_mean KeypointNetwork/dconv3/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
268 KeypointNetwork/dconv3/BatchNorm/moving_variance KeypointNetwork/dconv3/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
269 KeypointNetwork_1/Reshape_4/shape KeypointNetwork_1/Reshape_4/shape NaN NaN NaN NaN NaN NaN NaN
270 KeypointNetwork/dconv4/weights KeypointNetwork/dconv4/weights NaN NaN NaN NaN NaN NaN NaN
271 KeypointNetwork/dconv4/BatchNorm/beta KeypointNetwork/dconv4/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
272 KeypointNetwork/dconv4/BatchNorm/moving_mean KeypointNetwork/dconv4/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
273 KeypointNetwork/dconv4/BatchNorm/moving_variance KeypointNetwork/dconv4/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
274 KeypointNetwork_1/Tile_1 KeypointNetwork_1/Tile_1 NaN NaN NaN NaN NaN NaN NaN
275 KeypointNetwork/MatMul KeypointNetwork/MatMul KeypointNetwork/MatMul:input:0 1.000000 0.000000 0.000000 0.000000 0.000000 (0.250;0.661),(0.250;0.661)
275 KeypointNetwork/MatMul KeypointNetwork/MatMul KeypointNetwork/MatMul:input:1 0.997028 1.961354 199.540059 0.077086 inf (-1.729;7.318),(-1.732;7.320)
275 KeypointNetwork/MatMul KeypointNetwork/MatMul KeypointNetwork/MatMul:output:0 0.998649 1.924220 79.538372 0.051971 inf (-7.260;13.153),(-7.239;13.168)
276 KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul:input:0 1.000000 0.000000 0.000000 0.000000 0.000000 (0.250;0.661),(0.250;0.661)
276 KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul:input:1 0.998274 1.872458 195.479698 0.058731 inf (-1.722;7.322),(-1.786;7.322)
276 KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul KeypointNetwork_1/MatMul:output:0 0.999164 1.878572 36.534999 0.040886 inf (-7.232;13.173),(-7.284;13.177)
277 KeypointNetwork/strided_slice_20 KeypointNetwork/strided_slice_20 KeypointNetwork/strided_slice_20:input:0 0.998649 1.924220 79.538372 0.051971 inf (-7.260;13.153),(-7.239;13.168)
277 KeypointNetwork/strided_slice_20 KeypointNetwork/strided_slice_20 KeypointNetwork/strided_slice_20:output:0 0.999625 1.509104 0.379951 0.027396 inf (-30.013;0.553),(-30.019;0.539)
278 KeypointNetwork/strided_slice_21 KeypointNetwork/strided_slice_21 KeypointNetwork/strided_slice_21:input:0 0.998649 1.924220 79.538372 0.051971 inf (-7.260;13.153),(-7.239;13.168)
278 KeypointNetwork/strided_slice_21 KeypointNetwork/strided_slice_21 KeypointNetwork/strided_slice_21:output:0 -0.199242 1.924220 79.158421 1.540647 inf (-0.014;0.603),(0.032;0.609)
279 KeypointNetwork_1/strided_slice_20 KeypointNetwork_1/strided_slice_20 KeypointNetwork_1/strided_slice_20:input:0 0.999164 1.878572 36.534999 0.040886 inf (-7.232;13.173),(-7.284;13.177)
279 KeypointNetwork_1/strided_slice_20 KeypointNetwork_1/strided_slice_20 KeypointNetwork_1/strided_slice_20:output:0 0.999813 1.282154 0.233896 0.019423 inf (-30.021;0.491),(-30.078;0.456)
280 KeypointNetwork_1/strided_slice_21 KeypointNetwork_1/strided_slice_21 KeypointNetwork_1/strided_slice_21:input:0 0.999164 1.878572 36.534999 0.040886 inf (-7.232;13.173),(-7.284;13.177)
280 KeypointNetwork_1/strided_slice_21 KeypointNetwork_1/strided_slice_21 KeypointNetwork_1/strided_slice_21:output:0 0.281311 1.878572 36.301103 1.186074 0.272131 (0.046;0.630),(-0.028;0.645)
281 KeypointNetwork/dconv5/weights KeypointNetwork/dconv5/weights NaN NaN NaN NaN NaN NaN NaN
282 KeypointNetwork_1/add_3/y KeypointNetwork_1/add_3/y NaN NaN NaN NaN NaN NaN NaN
283 KeypointNetwork_1/mul_7/x KeypointNetwork_1/mul_7/x NaN NaN NaN NaN NaN NaN NaN
284 KeypointNetwork/mul_7 KeypointNetwork/mul_7 KeypointNetwork/mul_7:input:0 -0.199242 1.924220 79.158421 1.540647 inf (-0.014;0.603),(0.032;0.609)
284 KeypointNetwork/mul_7 KeypointNetwork/mul_7 KeypointNetwork/mul_7:input:1 1.000000 0.000000 0.000000 0.000000 0.000000 (-22.904;0.000),(-22.904;0.000)
284 KeypointNetwork/mul_7 KeypointNetwork/mul_7 KeypointNetwork/mul_7:output:0 -0.199242 44.071888 79.158423 1.540647 inf (0.321;13.808),(-0.729;13.938)
285 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7:input:0 1.000000 0.000000 0.000000 0.000000 0.000000 (-22.904;0.000),(-22.904;0.000)
285 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7:input:1 0.281311 1.878572 36.301103 1.186074 0.272131 (0.046;0.630),(-0.028;0.645)
285 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7 KeypointNetwork_1/mul_7:output:0 0.281311 43.026375 36.301103 1.186074 inf (-1.063;14.438),(0.649;14.783)
286 KeypointNetwork/add_3KeypointNetwork/truediv_1 KeypointNetwork/add_3,KeypointNetwork/truediv_1 KeypointNetwork/add_3KeypointNetwork/truediv_1:input:0 0.999625 1.509104 0.379951 0.027396 inf (-30.013;0.553),(-30.019;0.539)
286 KeypointNetwork/add_3KeypointNetwork/truediv_1 KeypointNetwork/add_3,KeypointNetwork/truediv_1 KeypointNetwork/add_3KeypointNetwork/truediv_1:input:1 NaN NaN NaN NaN NaN NaN
286 KeypointNetwork/add_3KeypointNetwork/truediv_1 KeypointNetwork/add_3,KeypointNetwork/truediv_1 KeypointNetwork/add_3KeypointNetwork/truediv_1:input:2 -0.199242 44.071888 79.158423 1.540647 inf (0.321;13.808),(-0.729;13.938)
286 KeypointNetwork/add_3KeypointNetwork/truediv_1 KeypointNetwork/add_3,KeypointNetwork/truediv_1 KeypointNetwork/add_3KeypointNetwork/truediv_1:output:0 0.999625 1.509104 0.379951 0.027396 inf (-30.013;0.553),(-30.019;0.539)
286 KeypointNetwork/add_3KeypointNetwork/truediv_1 KeypointNetwork/add_3,KeypointNetwork/truediv_1 KeypointNetwork/add_3KeypointNetwork/truediv_1:output:1 -0.193734 1.444630 78.467231 1.537658 inf (-0.012;0.460),(0.023;0.464)
287 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3,KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1:input:0 NaN NaN NaN NaN NaN NaN
287 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3,KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1:input:1 0.999813 1.282154 0.233896 0.019423 inf (-30.021;0.491),(-30.078;0.456)
287 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3,KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1:input:2 0.281311 43.026375 36.301103 1.186074 inf (-1.063;14.438),(0.649;14.783)
287 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3,KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1:output:0 0.999813 1.282154 0.233896 0.019423 inf (-30.021;0.491),(-30.078;0.456)
287 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3,KeypointNetwork_1/truediv_1 KeypointNetwork_1/add_3KeypointNetwork_1/truediv_1:output:1 0.280366 1.440820 36.487913 1.185109 0.268624 (0.032;0.480),(-0.025;0.492)
288 KeypointNetwork/concat_1 KeypointNetwork/concat_1 KeypointNetwork/concat_1:input:0 -0.193734 1.444630 78.467231 1.537658 inf (-0.012;0.460),(0.023;0.464)
288 KeypointNetwork/concat_1 KeypointNetwork/concat_1 KeypointNetwork/concat_1:input:1 0.999625 1.509104 0.379951 0.027396 inf (-30.013;0.553),(-30.019;0.539)
288 KeypointNetwork/concat_1 KeypointNetwork/concat_1 KeypointNetwork/concat_1:output:0 0.999058 1.509104 78.847183 0.043390 inf (-10.013;14.151),(-9.991;14.170)
289 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1:input:0 0.280366 1.440820 36.487913 1.185109 0.268624 (0.032;0.480),(-0.025;0.492)
289 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1:input:1 0.999813 1.282154 0.233896 0.019423 inf (-30.021;0.491),(-30.078;0.456)
289 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1 KeypointNetwork_1/concat_1:output:0 0.999435 1.440820 36.721809 0.033623 inf (-9.986;14.175),(-10.043;14.175)
290 KeypointNetwork/strided_slice_23 KeypointNetwork/strided_slice_23 KeypointNetwork/strided_slice_23:input:0 0.999058 1.509104 78.847183 0.043390 inf (-10.013;14.151),(-9.991;14.170)
290 KeypointNetwork/strided_slice_23 KeypointNetwork/strided_slice_23 KeypointNetwork/strided_slice_23:output:0 -0.193734 1.444630 78.467231 1.537658 inf (-0.012;0.460),(0.023;0.464)
291 KeypointNetwork_1/strided_slice_23 KeypointNetwork_1/strided_slice_23 KeypointNetwork_1/strided_slice_23:input:0 0.999435 1.440820 36.721809 0.033623 inf (-9.986;14.175),(-10.043;14.175)
291 KeypointNetwork_1/strided_slice_23 KeypointNetwork_1/strided_slice_23 KeypointNetwork_1/strided_slice_23:output:0 0.280366 1.440820 36.487913 1.185109 0.268624 (0.032;0.480),(-0.025;0.492)
292 KeypointNetwork/dconv5/BatchNorm/beta KeypointNetwork/dconv5/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
293 KeypointNetwork/dconv5/BatchNorm/moving_mean KeypointNetwork/dconv5/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
294 KeypointNetwork/dconv5/BatchNorm/moving_variance KeypointNetwork/dconv5/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
295 KeypointNetwork/dconv6/weights KeypointNetwork/dconv6/weights NaN NaN NaN NaN NaN NaN NaN
296 mean_6/total mean_6/total NaN NaN NaN NaN NaN NaN NaN
297 KeypointNetwork/dconv6/BatchNorm/beta KeypointNetwork/dconv6/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
298 mean_6/count mean_6/count NaN NaN NaN NaN NaN NaN NaN
299 KeypointNetwork/dconv6/BatchNorm/moving_mean KeypointNetwork/dconv6/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
300 KeypointNetwork/dconv6/BatchNorm/moving_variance KeypointNetwork/dconv6/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
301 KeypointNetwork/dconv7/weights KeypointNetwork/dconv7/weights NaN NaN NaN NaN NaN NaN NaN
302 KeypointNetwork/dconv7/BatchNorm/beta KeypointNetwork/dconv7/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
303 KeypointNetwork/dconv7/BatchNorm/moving_mean KeypointNetwork/dconv7/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
304 KeypointNetwork/dconv7/BatchNorm/moving_variance KeypointNetwork/dconv7/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
305 KeypointNetwork_1/Reshape_6/shape KeypointNetwork_1/Reshape_6/shape NaN NaN NaN NaN NaN NaN NaN
306 KeypointNetwork/dconv8/weights KeypointNetwork/dconv8/weights NaN NaN NaN NaN NaN NaN NaN
307 KeypointNetwork/dconv8/BatchNorm/beta KeypointNetwork/dconv8/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
308 KeypointNetwork/dconv8/BatchNorm/moving_mean KeypointNetwork/dconv8/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
309 KeypointNetwork/dconv8/BatchNorm/moving_variance KeypointNetwork/dconv8/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
310 KeypointNetwork/dconv9/weights KeypointNetwork/dconv9/weights NaN NaN NaN NaN NaN NaN NaN
311 KeypointNetwork/dconv9/BatchNorm/beta KeypointNetwork/dconv9/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
312 KeypointNetwork/dconv9/BatchNorm/moving_mean KeypointNetwork/dconv9/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
313 KeypointNetwork/dconv9/BatchNorm/moving_variance KeypointNetwork/dconv9/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
314 KeypointNetwork/dconv10/weights KeypointNetwork/dconv10/weights NaN NaN NaN NaN NaN NaN NaN
315 KeypointNetwork/dconv10/BatchNorm/beta KeypointNetwork/dconv10/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
316 mean_4/total mean_4/total NaN NaN NaN NaN NaN NaN NaN
317 KeypointNetwork/dconv10/BatchNorm/moving_mean KeypointNetwork/dconv10/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
318 KeypointNetwork/dconv10/BatchNorm/moving_variance KeypointNetwork/dconv10/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
319 ExpandDims_2 ExpandDims_2 NaN NaN NaN NaN NaN NaN NaN
320 diag diag NaN NaN NaN NaN NaN NaN NaN
321 KeypointNetwork/dconv11/weights KeypointNetwork/dconv11/weights NaN NaN NaN NaN NaN NaN NaN
322 KeypointNetwork/dconv11/BatchNorm/beta KeypointNetwork/dconv11/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
323 KeypointNetwork/dconv11/BatchNorm/moving_mean KeypointNetwork/dconv11/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
324 KeypointNetwork/dconv11/BatchNorm/moving_variance KeypointNetwork/dconv11/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
325 KeypointNetwork/conv_xy/weights KeypointNetwork/conv_xy/weights NaN NaN NaN NaN NaN NaN NaN
326 KeypointNetwork/conv_xy/biases KeypointNetwork/conv_xy/biases NaN NaN NaN NaN NaN NaN NaN
327 KeypointNetwork/conv_z/weights KeypointNetwork/conv_z/weights NaN NaN NaN NaN NaN NaN NaN
328 KeypointNetwork/conv_z/biases KeypointNetwork/conv_z/biases NaN NaN NaN NaN NaN NaN NaN
329 Shape_3 Shape_3 NaN NaN NaN NaN NaN NaN NaN
330 add_1/y add_1/y NaN NaN NaN NaN NaN NaN NaN
331 ConstantFolding/KeypointNetwork/truediv_recip ConstantFolding/KeypointNetwork/truediv_recip NaN NaN NaN NaN NaN NaN NaN
332 ConstantFolding/truediv_1_recip ConstantFolding/truediv_1_recip NaN NaN NaN NaN NaN NaN NaN
333 ConstantFolding/truediv_3_recip ConstantFolding/truediv_3_recip NaN NaN NaN NaN NaN NaN NaN
334 KeypointNetwork_1/zeros_like KeypointNetwork_1/zeros_like NaN NaN NaN NaN NaN NaN NaN
335 ge_default_20201228113719_41_Recv_14 * NaN NaN NaN NaN NaN NaN NaN
336 KeypointNetwork/Greater KeypointNetwork/Greater KeypointNetwork/Greater:input:0 0.499642 1.000000 21017.455355 0.900957 inf (0.111;0.310),(0.198;0.393)
336 KeypointNetwork/Greater KeypointNetwork/Greater KeypointNetwork/Greater:input:1 NaN NaN NaN NaN NaN NaN
336 KeypointNetwork/Greater KeypointNetwork/Greater KeypointNetwork/Greater:output:0 0.507364 1.000000 17134.000000 0.896191 inf (0.120;0.325),(0.212;0.408)
337 ge_default_20201228113719_41_Recv_0 * NaN NaN NaN NaN NaN NaN NaN
338 KeypointNetwork_1/Greater KeypointNetwork_1/Greater KeypointNetwork_1/Greater:input:0 0.628348 1.000000 18209.199305 0.785858 inf (0.110;0.308),(0.200;0.395)
338 KeypointNetwork_1/Greater KeypointNetwork_1/Greater KeypointNetwork_1/Greater:input:1 NaN NaN NaN NaN NaN NaN
338 KeypointNetwork_1/Greater KeypointNetwork_1/Greater KeypointNetwork_1/Greater:output:0 0.622374 1.000000 14973.000000 0.792631 inf (0.119;0.324),(0.214;0.410)
339 KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast:input:0 0.507364 1.000000 17134.000000 0.896191 inf (0.120;0.325),(0.212;0.408)
339 KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast:output:0 NaN NaN NaN NaN NaN NaN
340 KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast:input:0 0.622374 1.000000 14973.000000 0.792631 inf (0.119;0.324),(0.214;0.410)
340 KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast KeypointNetwork_1/ArithmeticOptimizer/ReorderCastLikeAndValuePreserving_float_Cast:output:0 NaN NaN NaN NaN NaN NaN
341 ones_like_3 ones_like_3 NaN NaN NaN NaN NaN NaN NaN
342 KeypointNetwork_1/ToFloat_1 KeypointNetwork_1/ToFloat_1 NaN NaN NaN NaN NaN NaN NaN
343 KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul:input:0 NaN NaN NaN NaN NaN NaN
343 KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul:input:1 NaN NaN NaN NaN NaN NaN
343 KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul KeypointNetwork/OrientationNetwork/mul:output:0 0.756523 0.002839 363219.692811 0.654463 inf (0.000;0.000),(0.000;0.000)
344 KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul:input:0 NaN NaN NaN NaN NaN NaN
344 KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul:input:1 NaN NaN NaN NaN NaN NaN
344 KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul KeypointNetwork_1/OrientationNetwork/mul:output:0 0.727496 0.005495 360029.248588 0.686482 inf (0.000;0.000),(0.000;0.000)
