Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
950 gradients/mul_1_grad/Mulgradients/Neg_grad/Neg gradients/mul_1_grad/Mul,gradients/Neg_grad/Neg gradients/mul_1_grad/Mulgradients/Neg_grad/Neg:input:1 -0.174486 0.004716 19.271190 1.330709 inf (0.000;0.000),(0.000;0.001)
950 gradients/mul_1_grad/Mulgradients/Neg_grad/Neg gradients/mul_1_grad/Mul,gradients/Neg_grad/Neg gradients/mul_1_grad/Mulgradients/Neg_grad/Neg:output:0 -0.175285 0.141319 19.251924 1.331538 inf (0.000;0.029),(0.000;0.040)
951 ge_default_20210113100428_61_Send_12 * NaN NaN NaN NaN NaN NaN NaN
952 ge_default_20210113100428_61_Recv_12 * NaN NaN NaN NaN NaN NaN NaN
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:input:0 0.674124 0.156538 23.318902 1.180235 inf (0.008;0.101),(0.005;0.064)
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:input:1 0.318007 1.865893 22.125229 1.167899 inf (0.124;0.564),(-0.065;0.574)
953 gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul gradients/MatMul_8_grad/MatMul:output:0 0.688545 0.143418 13.851501 1.160586 0.119298 (-0.016;0.100),(0.018;0.061)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:input:0 0.674124 0.156538 23.318902 1.180235 inf (0.008;0.101),(0.005;0.064)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:input:1 0.331150 1.848132 10.274578 1.156590 1.424013 (-0.013;0.577),(-0.093;0.570)
954 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1 gradients/MatMul_8_grad/MatMul_1:output:0 0.688546 0.142854 91.460949 1.160586 0.184635 (-0.013;0.101),(-0.018;0.061)
955 gradients/KeypointNetwork_1/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice gradients/KeypointNetwork_1/concat_3_grad/Slice:input:0 NaN NaN NaN NaN NaN NaN
955 gradients/KeypointNetwork_1/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice gradients/KeypointNetwork_1/concat_3_grad/Slice:output:0 0.532291 0.000866 29.616611 1.026575 inf (0.000;0.000),(0.000;0.000)
956 gradients/KeypointNetwork_1/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice_1 gradients/KeypointNetwork_1/concat_3_grad/Slice_1:input:0 NaN NaN NaN NaN NaN NaN
956 gradients/KeypointNetwork_1/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork_1/concat_3_grad/Slice_1 gradients/KeypointNetwork_1/concat_3_grad/Slice_1:output:0 -0.483779 0.093395 45.864958 1.789985 inf (-0.009;0.031),(-0.003;0.030)
957 gradients/KeypointNetwork/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork/concat_3_grad/Slice gradients/KeypointNetwork/concat_3_grad/Slice:input:0 NaN NaN NaN NaN NaN NaN
957 gradients/KeypointNetwork/concat_3_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/KeypointNetwork_1/Reshape_4_grad/Shape,gradients/KeypointNetwork/concat_3_grad/Slice gradients/KeypointNetwork/concat_3_grad/Slice:output:0 0.530415 0.000713 28.427558 1.019870 inf (0.000;0.000),(0.000;0.000)
958 gradients/KeypointNetwork/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork/concat_3_grad/Slice_1 gradients/KeypointNetwork/concat_3_grad/Slice_1:input:0 NaN NaN NaN NaN NaN NaN
958 gradients/KeypointNetwork/concat_3_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,KeypointNetwork/ones_like/Shape,gradients/KeypointNetwork/concat_3_grad/Slice_1 gradients/KeypointNetwork/concat_3_grad/Slice_1:output:0 0.100375 0.109640 20.649136 1.328550 inf (-0.024;0.033),(-0.023;0.034)
959 gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad:input:0 -0.241953 0.125153 13.884125 1.689667 inf (0.000;0.040),(0.000;0.035)
959 gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad gradients/strided_slice_10_grad/StridedSliceGrad:output:0 -0.241953 0.125153 13.884125 1.689667 inf (0.000;0.023),(0.000;0.020)
960 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:input:0 -0.192608 0.182414 15.799921 1.843550 inf (0.000;0.057),(0.000;0.042)
960 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:input:1 NaN NaN NaN NaN NaN NaN
960 gradients/AddN_9 gradients/AddN_9 gradients/AddN_9:output:0 -0.193160 0.182467 15.772903 1.845492 inf (0.000;0.057),(0.000;0.042)
961 gradients/concat_4_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/concat_4_grad/Shape,gradients/concat_4_grad/Slice gradients/concat_4_grad/Slice:input:0 0.688545 0.143418 13.851501 1.160586 0.119298 (-0.016;0.100),(0.018;0.061)
961 gradients/concat_4_grad/Slice ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-0,gradients/concat_4_grad/Shape,gradients/concat_4_grad/Slice gradients/concat_4_grad/Slice:output:0 0.700095 0.143418 10.143256 1.168004 inf (0.000;0.093),(0.018;0.054)
962 gradients/concat_4_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,gradients/concat_4_grad/Shape_1,gradients/concat_4_grad/Slice_1 gradients/concat_4_grad/Slice_1:input:0 0.688545 0.143418 13.851501 1.160586 0.119298 (-0.016;0.100),(0.018;0.061)
962 gradients/concat_4_grad/Slice_1 ConstantFolding/gradients/KeypointNetwork_1/concat_3_grad/ConcatOffset-folded-1,gradients/concat_4_grad/Shape_1,gradients/concat_4_grad/Slice_1 gradients/concat_4_grad/Slice_1:output:0 0.674998 0.124178 3.708245 1.151982 0.063693 (-0.049;0.107),(0.020;0.073)
963 gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad:input:0 0.532291 0.000866 29.616611 1.026575 inf (0.000;0.000),(0.000;0.000)
963 gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_25_grad/StridedSliceGrad:output:0 NaN NaN NaN NaN NaN NaN
964 gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad:input:0 0.530415 0.000713 28.427558 1.019870 inf (0.000;0.000),(0.000;0.000)
964 gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_25_grad/StridedSliceGrad:output:0 NaN NaN NaN NaN NaN NaN
965 gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad:input:0 -0.193160 0.182467 15.772903 1.845492 inf (0.000;0.057),(0.000;0.042)
965 gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad gradients/strided_slice_4_grad/StridedSliceGrad:output:0 -0.193160 0.182467 15.772903 1.845492 inf (0.000;0.033),(0.000;0.024)
966 gradients/concat_4_grad/tuple/group_deps gradients/concat_4_grad/tuple/group_deps NaN NaN NaN NaN NaN NaN NaN
967 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:input:0 NaN NaN NaN NaN NaN NaN
967 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:input:1 NaN NaN NaN NaN NaN NaN
967 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1 gradients/KeypointNetwork_1/mul_8_grad/Mul_1:output:0 -0.150097 0.000080 70.956753 1.590592 inf (0.000;0.000),(0.000;0.000)
968 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:input:0 NaN NaN NaN NaN NaN NaN
968 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:input:1 NaN NaN NaN NaN NaN NaN
968 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1 gradients/KeypointNetwork/mul_8_grad/Mul_1:output:0 -0.016248 0.000084 56.068224 1.443988 inf (0.000;0.000),(0.000;0.000)
969 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:input:0 -1.000000 1.999999 2.000000 2.000000 0.000000 (1.000;0.000),(-1.000;0.000)
969 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:input:1 0.674998 0.124178 3.708245 1.151982 0.063693 (-0.049;0.107),(0.020;0.073)
969 gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul gradients/mul_12_grad/Mul:output:0 -0.674998 0.243204 5.708247 2.353344 inf (-0.049;0.107),(-0.020;0.073)
970 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:input:0 0.674998 0.124178 3.708245 1.151982 0.063693 (-0.049;0.107),(0.020;0.073)
970 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:input:1 -0.723853 1.844599 5.479547 1.856800 inf (-0.482;0.317),(0.218;0.535)
970 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1 gradients/mul_12_grad/Mul_1:output:0 -0.999810 0.223059 9.253007 3.000559 inf (0.055;0.069),(-0.028;0.034)
971 gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad:input:0 0.700095 0.143418 10.143256 1.168004 inf (0.000;0.093),(0.018;0.054)
971 gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad gradients/strided_slice_20_grad/StridedSliceGrad:output:0 0.700095 0.143418 10.143256 1.168004 inf (0.000;0.076),(0.012;0.045)
972 gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum:input:0 -0.150097 0.000080 70.956753 1.590592 inf (0.000;0.000),(0.000;0.000)
972 gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum gradients/KeypointNetwork_1/mul_8_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
973 gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum:input:0 -0.016248 0.000084 56.068224 1.443988 inf (0.000;0.000),(0.000;0.000)
973 gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum gradients/KeypointNetwork/mul_8_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
974 gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum:input:0 -0.999810 0.223059 9.253007 3.000559 inf (0.055;0.069),(-0.028;0.034)
974 gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum gradients/mul_12_grad/Sum:output:0 NaN NaN NaN NaN NaN NaN
975 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:input:0 NaN NaN NaN NaN NaN NaN
975 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:input:1 NaN NaN NaN NaN NaN NaN
975 gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mul,gradients/KeypointNetwork_1/Neg_1_grad/Neg gradients/KeypointNetwork_1/mul_8_grad/Mulgradients/KeypointNetwork_1/Neg_1_grad/Neg:output:0 0.531833 0.026086 29.619893 1.031726 inf (0.002;0.009),(0.001;0.008)
976 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:input:0 NaN NaN NaN NaN NaN NaN
976 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:input:1 NaN NaN NaN NaN NaN NaN
976 gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mul,gradients/KeypointNetwork/Neg_1_grad/Neg gradients/KeypointNetwork/mul_8_grad/Mulgradients/KeypointNetwork/Neg_1_grad/Neg:output:0 0.529690 0.021550 28.149333 1.024475 inf (-0.005;0.008),(-0.003;0.008)
977 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:input:0 -1.000000 1.999999 2.000000 2.000000 0.000000 (1.000;0.000),(-1.000;0.000)
977 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:input:1 NaN NaN NaN NaN NaN NaN
977 gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul gradients/MatrixDeterminant_grad/mul:output:0 1.000000 0.080914 0.954311 0.954311 0.000000 (0.166;0.000),(0.085;0.000)
978 gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad:input:0 -0.674998 0.243204 5.708247 2.353344 inf (-0.049;0.107),(-0.020;0.073)
978 gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad gradients/strided_slice_21_grad/StridedSliceGrad:output:0 -0.674998 0.243204 5.708247 2.353344 inf (-0.016;0.066),(-0.007;0.043)
979 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:input:0 -0.483779 0.093395 45.864958 1.789985 inf (-0.009;0.031),(-0.003;0.030)
979 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:input:1 NaN NaN NaN NaN NaN NaN
979 gradients/AddN_10 gradients/AddN_10 gradients/AddN_10:output:0 -0.483836 0.093383 45.822672 1.790603 inf (-0.009;0.031),(-0.003;0.030)
980 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:input:0 0.100375 0.109640 20.649136 1.328550 inf (-0.024;0.033),(-0.023;0.034)
980 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:input:1 NaN NaN NaN NaN NaN NaN
980 gradients/AddN_11 gradients/AddN_11 gradients/AddN_11:output:0 0.100610 0.109593 20.543245 1.327941 inf (-0.024;0.033),(-0.023;0.034)
981 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:input:0 0.333180 1.833470 13.819843 1.154833 inf (0.291;0.499),(0.096;0.569)
981 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:input:1 1.000000 0.080914 0.954311 0.954311 0.000000 (0.166;0.000),(0.085;0.000)
981 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1 gradients/MatrixDeterminant_grad/mul_1:output:0 0.333180 0.223689 26.701958 1.875381 inf (0.048;0.083),(0.008;0.048)
982 gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad:input:0 -0.483836 0.093383 45.822672 1.790603 inf (-0.009;0.031),(-0.003;0.030)
982 gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork_1/strided_slice_24_grad/StridedSliceGrad:output:0 NaN NaN NaN NaN NaN NaN
983 gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad:input:0 0.100610 0.109593 20.543245 1.327941 inf (-0.024;0.033),(-0.023;0.034)
983 gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad gradients/KeypointNetwork/strided_slice_24_grad/StridedSliceGrad:output:0 NaN NaN NaN NaN NaN NaN
984 gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul:input:0 0.333180 0.223689 26.701958 1.875381 inf (0.048;0.083),(0.008;0.048)
984 gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul:input:1 -0.151418 1.848132 12.211695 1.517510 inf (-0.013;0.577),(0.053;0.575)
984 gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul gradients/MatMul_7_grad/MatMul:output:0 0.318006 0.237573 38.437327 1.891128 inf (0.021;0.093),(-0.006;0.049)
985 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1:input:0 0.333180 0.223689 26.701958 1.875381 inf (0.048;0.083),(0.008;0.048)
985 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1:input:1 0.318007 1.865893 22.125229 1.167899 inf (0.124;0.564),(-0.065;0.574)
985 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1 gradients/MatMul_7_grad/MatMul_1:output:0 -0.151418 0.230541 24.302850 2.326192 inf (-0.002;0.096),(0.004;0.049)
986 gradients/AddN_6 gradients/AddN_6 gradients/AddN_6:input:0 -0.151418 0.230541 24.302850 2.326192 inf (-0.002;0.096),(0.004;0.049)
986 gradients/AddN_6 gradients/AddN_6 gradients/AddN_6:input:1 0.700095 0.143418 10.143256 1.168004 inf (0.000;0.076),(0.012;0.045)
986 gradients/AddN_6 gradients/AddN_6 gradients/AddN_6:input:2 -0.674998 0.243204 5.708247 2.353344 inf (-0.016;0.066),(-0.007;0.043)
986 gradients/AddN_6 gradients/AddN_6 gradients/AddN_6:output:0 0.028970 0.473040 115.456810 2.061232 inf (-0.018;0.181),(0.010;0.099)
987 gradients/AddN_7 gradients/AddN_7 gradients/AddN_7:input:0 0.318006 0.237573 38.437327 1.891128 inf (0.021;0.093),(-0.006;0.049)
987 gradients/AddN_7 gradients/AddN_7 gradients/AddN_7:input:1 0.688546 0.142854 91.460949 1.160586 0.184635 (-0.013;0.101),(-0.018;0.061)
987 gradients/AddN_7 gradients/AddN_7 gradients/AddN_7:output:0 0.614792 0.309029 14.809601 1.450062 0.128300 (0.008;0.182),(-0.023;0.097)
988 gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul:input:0 -0.151418 1.848132 12.211695 1.517510 inf (-0.013;0.577),(0.053;0.575)
988 gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul:input:1 0.028970 0.473040 115.456810 2.061232 inf (-0.018;0.181),(0.010;0.099)
988 gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul gradients/Svd_grad/MatMul:output:0 0.701570 0.216798 14.774961 1.335961 inf (0.099;0.153),(0.055;0.083)
989 gradients/Svd_grad/Square gradients/Svd_grad/Square gradients/Svd_grad/Square:input:0 0.953917 745.244059 10699.635924 10205.061155 0.255782 (248.439;351.343),(0.031;0.028)
989 gradients/Svd_grad/Square gradients/Svd_grad/Square gradients/Svd_grad/Square:output:0 0.995229 555492.557647 114470328.426774 113924180.473053 0.092757 (185164.188;261861.705),(0.002;0.002)
990 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1:input:0 0.953917 745.244059 10699.635924 10205.061155 0.255782 (248.439;351.343),(0.031;0.028)
990 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1:input:1 NaN NaN NaN NaN NaN NaN
990 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1 gradients/Svd_grad/diag_1:output:0 NaN NaN NaN NaN NaN NaN
991 gradients/Svd_grad/eye/diag gradients/Svd_grad/eye/diag NaN NaN NaN NaN NaN NaN NaN
992 gradients/Svd_grad/strided_slice_3 gradients/Svd_grad/strided_slice_3 gradients/Svd_grad/strided_slice_3:input:0 0.614792 0.309029 14.809601 1.450062 0.128300 (0.008;0.182),(-0.023;0.097)
992 gradients/Svd_grad/strided_slice_3 gradients/Svd_grad/strided_slice_3 gradients/Svd_grad/strided_slice_3:output:0 NaN NaN NaN NaN NaN NaN
993 gradients/Svd_grad/zeros_like gradients/Svd_grad/zeros_like NaN NaN NaN NaN NaN NaN NaN
994 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1:input:0 NaN NaN NaN NaN NaN NaN
994 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1:input:1 NaN NaN NaN NaN NaN NaN
994 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1 gradients/Svd_grad/MatMul_1:output:0 0.869479 0.161829 13.689075 1.081528 inf (0.099;0.153),(0.046;0.088)
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:0 NaN NaN NaN NaN NaN NaN
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:1 0.995229 555492.557647 114470328.426774 113924180.473053 0.092757 (185164.188;261861.705),(0.002;0.002)
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:2 0.995229 555492.557647 114470328.426774 113924180.473053 0.092757 (185164.188;261861.705),(0.002;0.002)
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:3 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:4 NaN NaN NaN NaN NaN NaN
995 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1 gradients/Svd_grad/sub,gradients/Svd_grad/add,gradients/Svd_grad/Reciprocal,gradients/Svd_grad/set_diag,gradients/Svd_grad/mul,gradients/Svd_grad/mul_1 gradients/Svd_grad/subgradients/Svd_grad/addgradients/Svd_grad/Reciprocalgradients/Svd_grad/set_diaggradients/Svd_grad/mulgradients/Svd_grad/mul_1:input:5 0.701570 0.216798 14.774961 1.335961 inf (0.099;0.153),(0.055;0.083)
